image_id,property_id,property_address,property_price,property_url,image_url,image_order
2274,5770,Schaarsbergenstraat 110,325000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-schaarsbergenstraat-110/43376015/,https://cloud.funda.nl/valentina_media/225/662/322.jpg?options=width=1440,0
2739,5867,Spuistraat 36-C,599000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-spuistraat-36-c/43285022/,https://cloud.funda.nl/valentina_media/222/231/666.jpg?options=width=1440,0
2279,5771,Gouden Leeuw 1006,285000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-gouden-leeuw-1006/89740355/,https://cloud.funda.nl/valentina_media/226/034/551.jpg?options=width=1440,0
462,5397,Zuideinde 366-9,790000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-zuideinde-366-9/89619310/,https://cloud.funda.nl/valentina_media/220/934/212.jpg?options=width=1440,0
2734,5866,Montelbaanstraat 15-4,525000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-montelbaanstraat-15-4/43274114/,https://cloud.funda.nl/valentina_media/222/192/441.jpg?options=width=1440,0
2284,5772,Amstel 204-B,425000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-amstel-204-b/43372188/,https://cloud.funda.nl/valentina_media/225/900/428.jpg?options=width=1440,0
2729,5865,Polderweg 478-B,750000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-polderweg-478-b/43296449/,https://cloud.funda.nl/valentina_media/222/634/298.jpg?options=width=1440,0
2289,5773,Cornelis Anthoniszstraat 63-H,1400000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-cornelis-anthoniszstraat-63-h/43374764/,https://cloud.funda.nl/valentina_media/225/961/059.jpg?options=width=1440,0
2724,5864,Leerdamhof 286,285000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-leerdamhof-286/43278663/,https://cloud.funda.nl/valentina_media/221/911/132.jpg?options=width=1440,0
2294,5774,Kinkerstraat 232-2,425000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-kinkerstraat-232-2/43388560/,https://cloud.funda.nl/valentina_media/226/108/922.jpg?options=width=1440,0
4664,6237,Rustenburgerstraat 127-3,895000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-rustenburgerstraat-127-3/89759864/,https://cloud.funda.nl/valentina_media/226/403/852.jpg?options=width=1440,0
2719,5863,Rijnsburgstraat 84-2,525000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-rijnsburgstraat-84-2/43279031/,https://cloud.funda.nl/valentina_media/221/976/767.jpg?options=width=1440,0
2299,5775,Vrolikstraat 248-H,550000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-vrolikstraat-248-h/43387531/,https://cloud.funda.nl/valentina_media/226/069/226.jpg?options=width=1440,0
2714,5862,President Brandstraat 174,385000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-president-brandstraat-174/43290084/,https://cloud.funda.nl/valentina_media/222/812/946.jpg?options=width=1440,0
2304,5776,Bos en Lommerweg 23-3,395000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-bos-en-lommerweg-23-3/43380254/,https://cloud.funda.nl/valentina_media/226/218/349.jpg?options=width=1440,0
467,5398,E-08 (Bouwnr. 167),572000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-e-08-bouwnr-167/43143736/,https://cloud.funda.nl/valentina_media/220/850/628.jpg?options=width=1440,0
2709,5861,Vleutenstraat 35,330000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-vleutenstraat-35/43200490/,https://cloud.funda.nl/valentina_media/223/168/817.jpg?options=width=1440,0
2309,5777,Paardenstraat 20,299000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-paardenstraat-20/43389618/,https://cloud.funda.nl/valentina_media/226/159/053.jpg?options=width=1440,0
2704,5860,Eerste Constantijn Huygensstraat 32-C,1750000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-eerste-constantijn-huygensstraat-32-c/43275957/,https://cloud.funda.nl/valentina_media/221/806/438.jpg?options=width=1440,0
2314,5778,Coöperatiehof 15-1,600000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-cooperatiehof-15-1/43386796/,https://cloud.funda.nl/valentina_media/226/033/573.jpg?options=width=1440,0
4977,6295,Aalsmeerweg 8-3,400000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-aalsmeerweg-8-3/43044700/,https://cloud.funda.nl/valentina_media/216/373/731.jpg?options=width=1440,0
2699,5859,Bronckhorststraat 30-H,1075000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-bronckhorststraat-30-h/43129852/,https://cloud.funda.nl/valentina_media/219/807/013.jpg?options=width=1440,0
2319,5779,Hugo de Grootplein 5-2,385000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-hugo-de-grootplein-5-2/43388946/,https://cloud.funda.nl/valentina_media/226/128/225.jpg?options=width=1440,0
4658,6236,Warmondstraat 155-H,1560000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-warmondstraat-155-h/43392280/,https://cloud.funda.nl/valentina_media/226/679/531.jpg?options=width=1440,0
2694,5858,Chestertonlaan 189,275000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-chestertonlaan-189/43101069/,https://cloud.funda.nl/valentina_media/219/012/734.jpg?options=width=1440,0
2324,5780,Derde Oosterparkstraat 142-3,785000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-derde-oosterparkstraat-142-3/43387865/,https://cloud.funda.nl/valentina_media/226/078/159.jpg?options=width=1440,0
2689,5857,Amsteldijk 64-3,975000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-amsteldijk-64-3/43102437/,https://cloud.funda.nl/valentina_media/219/031/246.jpg?options=width=1440,0
2329,5781,Slijterstraat 24,695000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-slijterstraat-24/43388916/,https://cloud.funda.nl/valentina_media/226/126/951.jpg?options=width=1440,0
472,5399,Terrasappartement (Bouwnr. 40),706250.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-terrasappartement-bouwnr-40/43048652/,https://cloud.funda.nl/valentina_media/224/815/408.jpg?options=width=1440,0
2684,5856,Eerste Atjehstraat 113-2,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-eerste-atjehstraat-113-2/89579244/,https://cloud.funda.nl/valentina_media/219/168/550.jpg?options=width=1440,0
2334,5782,Postjeskade 193-3,385000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-postjeskade-193-3/89740623/,https://cloud.funda.nl/valentina_media/226/045/297.jpg?options=width=1440,0
2679,5855,Bestevâerstraat 275-A,735000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-bestevaerstraat-275-a/89585628/,https://cloud.funda.nl/valentina_media/219/901/847.jpg?options=width=1440,0
2339,5783,Van Oldenbarneveldtstraat 84-H,750000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-oldenbarneveldtstraat-84-h/89745759/,https://cloud.funda.nl/valentina_media/226/251/291.jpg?options=width=1440,0
2674,5854,Doggersbankstraat 24-1,375000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-doggersbankstraat-24-1/43116972/,https://cloud.funda.nl/valentina_media/219/227/087.jpg?options=width=1440,0
2344,5784,Magalhaensstraat 26-H,390000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-magalhaensstraat-26-h/43380357/,https://cloud.funda.nl/valentina_media/226/222/624.jpg?options=width=1440,0
475,5400,Terrasappartement (Bouwnr. 20),860000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-terrasappartement-bouwnr-20/43082670/,https://cloud.funda.nl/valentina_media/213/355/103.jpg?options=width=1440,0
2669,5853,Haarlemmerplein 23-1,625000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-haarlemmerplein-23-1/43256285/,https://cloud.funda.nl/valentina_media/221/006/141.jpg?options=width=1440,0
2349,5785,Kanaalstraat 100-F,295000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-kanaalstraat-100-f/43388089/,https://cloud.funda.nl/valentina_media/226/130/562.jpg?options=width=1440,0
2664,5852,Marnixstraat 188-1,600000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-marnixstraat-188-1/89612412/,https://cloud.funda.nl/valentina_media/221/076/782.jpg?options=width=1440,0
2354,5786,Woestduinstraat 27-3,475000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-woestduinstraat-27-3/43395116/,https://cloud.funda.nl/valentina_media/226/399/330.jpg?options=width=1440,0
101,5283,Jan Bernardusstraat 23-2L,395000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jan-bernardusstraat-23-2l/43339890/,https://cloud.funda.nl/valentina_media/228/126/859.jpg?options=width=1440,0
2659,5851,Koninginneweg 271-1,750000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-koninginneweg-271-1/43141835/,https://cloud.funda.nl/valentina_media/220/775/728.jpg?options=width=1440,0
2359,5787,Da Costakade 48-3,795000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-da-costakade-48-3/43399288/,https://cloud.funda.nl/valentina_media/226/560/675.jpg?options=width=1440,0
4652,6235,Kostverlorenstraat 25-3,385000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-kostverlorenstraat-25-3/43391558/,https://cloud.funda.nl/valentina_media/226/613/846.jpg?options=width=1440,0
2654,5850,Honselersdijkstraat 26-3,400000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-honselersdijkstraat-26-3/43140940/,https://cloud.funda.nl/valentina_media/220/744/713.jpg?options=width=1440,0
2364,5788,Van Boetzelaerstraat 94-2,395000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-boetzelaerstraat-94-2/43306616/,https://cloud.funda.nl/valentina_media/226/815/493.jpg?options=width=1440,0
2649,5849,Koninginneweg 271-3,900000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-koninginneweg-271-3/43141839/,https://cloud.funda.nl/valentina_media/220/775/933.jpg?options=width=1440,0
2369,5789,Ceintuurbaan 37-3,425000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-ceintuurbaan-37-3/43384540/,https://cloud.funda.nl/valentina_media/226/343/617.jpg?options=width=1440,0
480,5401,Hondsrugweg 19-U3,515500.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-hondsrugweg-19-u3/89459507/,https://cloud.funda.nl/valentina_media/213/392/825.jpg?options=width=1440,0
2644,5848,M.J. Granpré Molièreplein 5,1150000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-mj-granpre-moliereplein-5/43134418/,https://cloud.funda.nl/valentina_media/220/749/709.jpg?options=width=1440,0
2374,5790,Boris Pasternakstraat 511,315000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-boris-pasternakstraat-511/89746513/,https://cloud.funda.nl/valentina_media/226/283/376.jpg?options=width=1440,0
2639,5847,Bestevâerstraat 186-1,390000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-bestevaerstraat-186-1/43168246/,https://cloud.funda.nl/valentina_media/217/082/632.jpg?options=width=1440,0
2379,5791,Schinkelkade 57-2,445000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-schinkelkade-57-2/89759122/,https://cloud.funda.nl/valentina_media/226/380/836.jpg?options=width=1440,0
2634,5846,Jacob van Lennepstraat 254-D,475000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jacob-van-lennepstraat-254-d/43143614/,https://cloud.funda.nl/valentina_media/220/846/018.jpg?options=width=1440,0
2384,5792,Admiralengracht 64-3,595000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-admiralengracht-64-3/89753826/,https://cloud.funda.nl/valentina_media/226/560/782.jpg?options=width=1440,0
4647,6234,Prins Hendrikkade 126-A,550000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-prins-hendrikkade-126-a/43390211/,https://cloud.funda.nl/valentina_media/226/600/299.jpg?options=width=1440,0
2629,5845,Jelle Posthumapad 66,450000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-jelle-posthumapad-66/43138270/,https://cloud.funda.nl/valentina_media/220/222/617.jpg?options=width=1440,0
2389,5793,Ruysdaelkade 183-1,395000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-ruysdaelkade-183-1/89751834/,https://cloud.funda.nl/valentina_media/226/481/510.jpg?options=width=1440,0
2624,5844,Joh.M. Coenenstraat 48,1150000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-johm-coenenstraat-48/43073187/,https://cloud.funda.nl/valentina_media/212/903/120.jpg?options=width=1440,0
2394,5794,Amstelkade 140,1050000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-amstelkade-140/43391932/,https://cloud.funda.nl/valentina_media/226/627/976.jpg?options=width=1440,0
485,5402,ms. Tarnweg 7,885000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-ms-tarnweg-7/43805304/,https://cloud.funda.nl/valentina_media/205/673/339.jpg?options=width=1440,0
2619,5843,Admiralengracht 309-II,580000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-admiralengracht-309-ii/43492229/,https://cloud.funda.nl/valentina_media/186/800/675.jpg?options=width=1440,0
2399,5795,Dapperstraat 179,425000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-dapperstraat-179/89769710/,https://cloud.funda.nl/valentina_media/226/792/431.jpg?options=width=1440,0
2614,5842,Ceintuurbaan 57-3,900000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-ceintuurbaan-57-3/43074710/,https://cloud.funda.nl/valentina_media/212/931/410.jpg?options=width=1440,0
2404,5796,Spadinalaan 353,525000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-spadinalaan-353/43398681/,https://cloud.funda.nl/valentina_media/226/496/444.jpg?options=width=1440,0
19,5269,Staringstraat 12-2,525000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-staringstraat-12-2/43330712/,https://cloud.funda.nl/valentina_media/228/167/297.jpg?options=width=1440,0
2609,5841,Johannes Meewisstraat 42-H,550000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-johannes-meewisstraat-42-h/43795099/,https://cloud.funda.nl/valentina_media/199/931/742.jpg?options=width=1440,0
2409,5797,Leidsegracht 110-D,295000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-leidsegracht-110-d/89759590/,https://cloud.funda.nl/valentina_media/226/416/031.jpg?options=width=1440,0
4641,6233,Mr. P.N. Arntzeniusweg 41-H,1450000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-mr-pn-arntzeniusweg-41-h/43381299/,https://cloud.funda.nl/valentina_media/226/254/928.jpg?options=width=1440,0
2604,5840,Silvoldestraat 86,385000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-silvoldestraat-86/89780504/,https://cloud.funda.nl/valentina_media/227/613/862.jpg?options=width=1440,0
2414,5799,Zocherstraat 73-H,1488000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-zocherstraat-73-h/43382906/,https://cloud.funda.nl/valentina_media/226/284/479.jpg?options=width=1440,0
2599,5839,Van Beuningenstraat 144-3,435000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-van-beuningenstraat-144-3/43801097/,https://cloud.funda.nl/valentina_media/205/029/847.jpg?options=width=1440,0
2419,5800,Fritz Conijnstraat 12-1,325000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-fritz-conijnstraat-12-1/89772169/,https://cloud.funda.nl/valentina_media/227/282/723.jpg?options=width=1440,0
490,5403,Penthouse (Bouwnr. 63),1090000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-penthouse-bouwnr-63/43082074/,https://cloud.funda.nl/valentina_media/224/816/302.jpg?options=width=1440,0
2594,5838,Schellingwouderdijk 83,850000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-schellingwouderdijk-83/43304447/,https://cloud.funda.nl/valentina_media/227/127/481.jpg?options=width=1440,0
2424,5801,Jacob van Lennepkade 362-H,1050000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jacob-van-lennepkade-362-h/43303485/,https://cloud.funda.nl/valentina_media/227/085/724.jpg?options=width=1440,0
2589,5837,Stadhouderskade 52-2,350000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-stadhouderskade-52-2/43026996/,https://cloud.funda.nl/valentina_media/215/057/562.jpg?options=width=1440,0
2429,5802,Goudsbloemstraat 32-2,435000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-goudsbloemstraat-32-2/43307686/,https://cloud.funda.nl/valentina_media/226/856/292.jpg?options=width=1440,0
4971,6294,Orteliusstraat 170-1,435000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-orteliusstraat-170-1/43045163/,https://cloud.funda.nl/valentina_media/215/962/385_groot.jpg?options=width=1440,0
2584,5835,Libau-eiland 103,1175000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-libau-eiland-103/43389975/,https://cloud.funda.nl/valentina_media/226/170/499.jpg?options=width=1440,0
2434,5803,Saxen-Weimarlaan 46-2,925000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-saxen-weimarlaan-46-2/43300655/,https://cloud.funda.nl/valentina_media/226/981/499.jpg?options=width=1440,0
4635,6232,Reitzstraat 3-E,500000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-reitzstraat-3-e/43380974/,https://cloud.funda.nl/valentina_media/226/205/215.jpg?options=width=1440,0
2579,5834,Bertelmanstraat 16-1,525000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-bertelmanstraat-16-1/43660277/,https://cloud.funda.nl/valentina_media/193/718/546.jpg?options=width=1440,0
2439,5804,Jan Olphert Vaillantlaan 49-C,395000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jan-olphert-vaillantlaan-49-c/43315653/,https://cloud.funda.nl/valentina_media/227/177/428.jpg?options=width=1440,0
2574,5833,Botticellistraat 33,2420000.00,https://www.funda.nl/en/detail/koop/amsterdam/huis-botticellistraat-33/43310891/,https://cloud.funda.nl/valentina_media/227/368/898.jpg?options=width=1440,0
2444,5805,Jan Hanzenstraat 109-2,525000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-jan-hanzenstraat-109-2/43317243/,https://cloud.funda.nl/valentina_media/227/273/667.jpg?options=width=1440,0
495,5404,Appartementen op het groene erf (Bouwnr. 5),790000.00,https://www.funda.nl/en/detail/koop/amsterdam/appartement-appartementen-op-het-groene-erf-bouwnr-5/89599792/,https://cloud.funda.nl/valentina_media/220/474/900.jpg?options=width=1440,0
